2026-03-14 10:44:08,933 - Main     - INFO - [1mInitializing seed to 1427655.0[0m
2026-03-14 10:44:09,344 - Fuzzer   - INFO - [1mFuzzing contract [1mInstanceRegistry[0m[0m
2026-03-14 10:44:09,411 - Analysis - INFO - [1mGeneration number 0 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 66.67% (12/18) 	 Transactions: 9 (8 unique)   	 Time: 0.05509471893310547[0m
2026-03-14 10:44:21,564 - Analysis - INFO - [1mGeneration number 125 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 891 (261 unique)   	 Time: 12.209448099136353[0m
2026-03-14 10:44:21,652 - Analysis - INFO - [1mGeneration number 126 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 898 (263 unique)   	 Time: 12.29731273651123[0m
2026-03-14 10:44:21,757 - Analysis - INFO - [1mGeneration number 127 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 906 (264 unique)   	 Time: 12.40251111984253[0m
2026-03-14 10:44:21,872 - Analysis - INFO - [1mGeneration number 128 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 914 (268 unique)   	 Time: 12.517881631851196[0m
2026-03-14 10:44:21,975 - Analysis - INFO - [1mGeneration number 129 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 921 (270 unique)   	 Time: 12.620927810668945[0m
2026-03-14 10:44:22,089 - Analysis - INFO - [1mGeneration number 130 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 929 (276 unique)   	 Time: 12.734359741210938[0m
2026-03-14 10:44:22,190 - Analysis - INFO - [1mGeneration number 131 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 935 (278 unique)   	 Time: 12.83542537689209[0m
2026-03-14 10:44:22,314 - Analysis - INFO - [1mGeneration number 132 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 947 (279 unique)   	 Time: 12.959913492202759[0m
2026-03-14 10:44:22,395 - Analysis - INFO - [1mGeneration number 133 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 954 (279 unique)   	 Time: 13.040481805801392[0m
2026-03-14 10:44:22,466 - Analysis - INFO - [1mGeneration number 134 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 958 (280 unique)   	 Time: 13.111185073852539[0m
2026-03-14 10:44:22,546 - Analysis - INFO - [1mGeneration number 135 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 963 (281 unique)   	 Time: 13.191124439239502[0m
2026-03-14 10:44:22,636 - Analysis - INFO - [1mGeneration number 136 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 969 (281 unique)   	 Time: 13.281177997589111[0m
2026-03-14 10:44:22,726 - Analysis - INFO - [1mGeneration number 137 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 975 (283 unique)   	 Time: 13.371984958648682[0m
2026-03-14 10:44:22,837 - Analysis - INFO - [1mGeneration number 138 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 983 (285 unique)   	 Time: 13.482346773147583[0m
2026-03-14 10:44:22,950 - Analysis - INFO - [1mGeneration number 139 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 991 (288 unique)   	 Time: 13.595404863357544[0m
2026-03-14 10:44:23,054 - Analysis - INFO - [1mGeneration number 140 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 998 (291 unique)   	 Time: 13.699709415435791[0m
2026-03-14 10:44:23,168 - Analysis - INFO - [1mGeneration number 141 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1006 (293 unique)   	 Time: 13.813176393508911[0m
2026-03-14 10:44:23,305 - Analysis - INFO - [1mGeneration number 142 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1019 (296 unique)   	 Time: 13.950006008148193[0m
2026-03-14 10:44:23,402 - Analysis - INFO - [1mGeneration number 143 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1025 (297 unique)   	 Time: 14.047511100769043[0m
2026-03-14 10:44:23,496 - Analysis - INFO - [1mGeneration number 144 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1031 (299 unique)   	 Time: 14.141191005706787[0m
2026-03-14 10:44:23,589 - Analysis - INFO - [1mGeneration number 145 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1037 (302 unique)   	 Time: 14.234755516052246[0m
2026-03-14 10:44:23,695 - Analysis - INFO - [1mGeneration number 146 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1044 (305 unique)   	 Time: 14.34071969985962[0m
2026-03-14 10:44:23,800 - Analysis - INFO - [1mGeneration number 147 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1051 (308 unique)   	 Time: 14.445271730422974[0m
2026-03-14 10:44:23,914 - Analysis - INFO - [1mGeneration number 148 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1059 (311 unique)   	 Time: 14.559201717376709[0m
2026-03-14 10:44:24,027 - Analysis - INFO - [1mGeneration number 149 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1067 (314 unique)   	 Time: 14.672834634780884[0m
2026-03-14 10:44:24,142 - Analysis - INFO - [1mGeneration number 150 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1075 (317 unique)   	 Time: 14.787227630615234[0m
2026-03-14 10:44:24,237 - Analysis - INFO - [1mGeneration number 151 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1081 (320 unique)   	 Time: 14.882439136505127[0m
2026-03-14 10:44:24,386 - Analysis - INFO - [1mGeneration number 152 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1093 (322 unique)   	 Time: 15.031002759933472[0m
2026-03-14 10:44:24,511 - Analysis - INFO - [1mGeneration number 153 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1100 (325 unique)   	 Time: 15.156542539596558[0m
2026-03-14 10:44:24,612 - Analysis - INFO - [1mGeneration number 154 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1107 (328 unique)   	 Time: 15.257478713989258[0m
2026-03-14 10:44:24,716 - Analysis - INFO - [1mGeneration number 155 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1113 (329 unique)   	 Time: 15.361512660980225[0m
2026-03-14 10:44:24,830 - Analysis - INFO - [1mGeneration number 156 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1121 (332 unique)   	 Time: 15.47530460357666[0m
2026-03-14 10:44:24,931 - Analysis - INFO - [1mGeneration number 157 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1128 (334 unique)   	 Time: 15.576890468597412[0m
2026-03-14 10:44:25,024 - Analysis - INFO - [1mGeneration number 158 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1134 (337 unique)   	 Time: 15.669177532196045[0m
2026-03-14 10:44:25,124 - Analysis - INFO - [1mGeneration number 159 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1141 (338 unique)   	 Time: 15.769752502441406[0m
2026-03-14 10:44:25,226 - Analysis - INFO - [1mGeneration number 160 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1148 (340 unique)   	 Time: 15.871949195861816[0m
2026-03-14 10:44:25,340 - Analysis - INFO - [1mGeneration number 161 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1156 (344 unique)   	 Time: 15.985369443893433[0m
2026-03-14 10:44:25,477 - Analysis - INFO - [1mGeneration number 162 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1170 (348 unique)   	 Time: 16.122514963150024[0m
2026-03-14 10:44:25,562 - Analysis - INFO - [1mGeneration number 163 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1176 (349 unique)   	 Time: 16.207919597625732[0m
2026-03-14 10:44:25,653 - Analysis - INFO - [1mGeneration number 164 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1182 (350 unique)   	 Time: 16.298276662826538[0m
2026-03-14 10:44:25,725 - Analysis - INFO - [1mGeneration number 165 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1186 (350 unique)   	 Time: 16.370487451553345[0m
2026-03-14 10:44:25,828 - Analysis - INFO - [1mGeneration number 166 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1193 (352 unique)   	 Time: 16.473041772842407[0m
2026-03-14 10:44:25,930 - Analysis - INFO - [1mGeneration number 167 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1200 (355 unique)   	 Time: 16.57528328895569[0m
2026-03-14 10:44:26,013 - Analysis - INFO - [1mGeneration number 168 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1205 (357 unique)   	 Time: 16.658922910690308[0m
2026-03-14 10:44:26,107 - Analysis - INFO - [1mGeneration number 169 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1211 (359 unique)   	 Time: 16.75250482559204[0m
2026-03-14 10:44:26,211 - Analysis - INFO - [1mGeneration number 170 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1218 (360 unique)   	 Time: 16.85623836517334[0m
2026-03-14 10:44:26,315 - Analysis - INFO - [1mGeneration number 171 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1225 (363 unique)   	 Time: 16.960529088974[0m
2026-03-14 10:44:26,443 - Analysis - INFO - [1mGeneration number 172 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1238 (366 unique)   	 Time: 17.088777780532837[0m
2026-03-14 10:44:26,525 - Analysis - INFO - [1mGeneration number 173 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1244 (366 unique)   	 Time: 17.17031502723694[0m
2026-03-14 10:44:26,618 - Analysis - INFO - [1mGeneration number 174 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1250 (370 unique)   	 Time: 17.26372194290161[0m
2026-03-14 10:44:26,736 - Analysis - INFO - [1mGeneration number 175 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1258 (373 unique)   	 Time: 17.381327390670776[0m
2026-03-14 10:44:26,851 - Analysis - INFO - [1mGeneration number 176 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1266 (377 unique)   	 Time: 17.496546030044556[0m
2026-03-14 10:44:26,955 - Analysis - INFO - [1mGeneration number 177 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1273 (379 unique)   	 Time: 17.600940465927124[0m
2026-03-14 10:44:27,049 - Analysis - INFO - [1mGeneration number 178 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1279 (380 unique)   	 Time: 17.69422173500061[0m
2026-03-14 10:44:27,122 - Analysis - INFO - [1mGeneration number 179 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1283 (381 unique)   	 Time: 17.767725467681885[0m
2026-03-14 10:44:27,215 - Analysis - INFO - [1mGeneration number 180 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1289 (382 unique)   	 Time: 17.860971212387085[0m
2026-03-14 10:44:27,310 - Analysis - INFO - [1mGeneration number 181 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1295 (385 unique)   	 Time: 17.95526909828186[0m
2026-03-14 10:44:27,429 - Analysis - INFO - [1mGeneration number 182 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1306 (388 unique)   	 Time: 18.07438087463379[0m
2026-03-14 10:44:27,492 - Analysis - INFO - [1mGeneration number 183 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1310 (389 unique)   	 Time: 18.137940883636475[0m
2026-03-14 10:44:27,565 - Analysis - INFO - [1mGeneration number 184 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1315 (390 unique)   	 Time: 18.21087384223938[0m
2026-03-14 10:44:27,645 - Analysis - INFO - [1mGeneration number 185 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1320 (391 unique)   	 Time: 18.290923357009888[0m
2026-03-14 10:44:27,736 - Analysis - INFO - [1mGeneration number 186 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1326 (392 unique)   	 Time: 18.381948232650757[0m
2026-03-14 10:44:27,840 - Analysis - INFO - [1mGeneration number 187 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1333 (393 unique)   	 Time: 18.48529076576233[0m
2026-03-14 10:44:27,934 - Analysis - INFO - [1mGeneration number 188 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1339 (394 unique)   	 Time: 18.579114198684692[0m
2026-03-14 10:44:28,037 - Analysis - INFO - [1mGeneration number 189 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1346 (397 unique)   	 Time: 18.682259559631348[0m
2026-03-14 10:44:28,131 - Analysis - INFO - [1mGeneration number 190 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1352 (398 unique)   	 Time: 18.776370763778687[0m
2026-03-14 10:44:28,234 - Analysis - INFO - [1mGeneration number 191 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1359 (402 unique)   	 Time: 18.879708528518677[0m
2026-03-14 10:44:28,391 - Analysis - INFO - [1mGeneration number 192 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1375 (406 unique)   	 Time: 19.03672981262207[0m
2026-03-14 10:44:28,491 - Analysis - INFO - [1mGeneration number 193 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1383 (408 unique)   	 Time: 19.136165380477905[0m
2026-03-14 10:44:28,577 - Analysis - INFO - [1mGeneration number 194 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1389 (409 unique)   	 Time: 19.22234272956848[0m
2026-03-14 10:44:28,666 - Analysis - INFO - [1mGeneration number 195 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1396 (409 unique)   	 Time: 19.31154704093933[0m
2026-03-14 10:44:28,762 - Analysis - INFO - [1mGeneration number 196 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1403 (412 unique)   	 Time: 19.407548427581787[0m
2026-03-14 10:44:28,869 - Analysis - INFO - [1mGeneration number 197 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1411 (418 unique)   	 Time: 19.514063119888306[0m
2026-03-14 10:44:28,975 - Analysis - INFO - [1mGeneration number 198 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1419 (419 unique)   	 Time: 19.62031579017639[0m
2026-03-14 10:44:29,062 - Analysis - INFO - [1mGeneration number 199 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1425 (420 unique)   	 Time: 19.707193613052368[0m
2026-03-14 10:44:29,156 - Analysis - INFO - [1mGeneration number 200 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1431 (423 unique)   	 Time: 19.801456928253174[0m
2026-03-14 10:44:29,260 - Analysis - INFO - [1mGeneration number 201 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1438 (425 unique)   	 Time: 19.905686616897583[0m
2026-03-14 10:44:29,389 - Analysis - INFO - [1mGeneration number 202 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1451 (427 unique)   	 Time: 20.034696102142334[0m
2026-03-14 10:44:29,475 - Analysis - INFO - [1mGeneration number 203 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1457 (429 unique)   	 Time: 20.120810985565186[0m
2026-03-14 10:44:29,567 - Analysis - INFO - [1mGeneration number 204 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1464 (430 unique)   	 Time: 20.212693452835083[0m
2026-03-14 10:44:29,681 - Analysis - INFO - [1mGeneration number 205 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1472 (433 unique)   	 Time: 20.326374530792236[0m
2026-03-14 10:44:29,794 - Analysis - INFO - [1mGeneration number 206 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1480 (436 unique)   	 Time: 20.439841270446777[0m
2026-03-14 10:44:29,878 - Analysis - INFO - [1mGeneration number 207 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1485 (436 unique)   	 Time: 20.523143529891968[0m
2026-03-14 10:44:29,992 - Analysis - INFO - [1mGeneration number 208 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1493 (440 unique)   	 Time: 20.637916803359985[0m
2026-03-14 10:44:30,096 - Analysis - INFO - [1mGeneration number 209 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1500 (442 unique)   	 Time: 20.741577863693237[0m
2026-03-14 10:44:30,200 - Analysis - INFO - [1mGeneration number 210 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1507 (446 unique)   	 Time: 20.845242023468018[0m
2026-03-14 10:44:30,335 - Analysis - INFO - [1mGeneration number 211 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1515 (449 unique)   	 Time: 20.980302810668945[0m
2026-03-14 10:44:30,441 - Analysis - INFO - [1mGeneration number 212 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1526 (451 unique)   	 Time: 21.086747884750366[0m
2026-03-14 10:44:30,509 - Analysis - INFO - [1mGeneration number 213 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1531 (452 unique)   	 Time: 21.15492820739746[0m
2026-03-14 10:44:30,574 - Analysis - INFO - [1mGeneration number 214 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1535 (452 unique)   	 Time: 21.219749689102173[0m
2026-03-14 10:44:30,659 - Analysis - INFO - [1mGeneration number 215 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1541 (452 unique)   	 Time: 21.304115056991577[0m
2026-03-14 10:44:30,753 - Analysis - INFO - [1mGeneration number 216 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1548 (453 unique)   	 Time: 21.398568153381348[0m
2026-03-14 10:44:30,857 - Analysis - INFO - [1mGeneration number 217 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1555 (457 unique)   	 Time: 21.502068758010864[0m
2026-03-14 10:44:30,941 - Analysis - INFO - [1mGeneration number 218 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1560 (458 unique)   	 Time: 21.58601999282837[0m
2026-03-14 10:44:31,033 - Analysis - INFO - [1mGeneration number 219 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1566 (460 unique)   	 Time: 21.6787691116333[0m
2026-03-14 10:44:31,149 - Analysis - INFO - [1mGeneration number 220 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1574 (464 unique)   	 Time: 21.794557571411133[0m
2026-03-14 10:44:31,260 - Analysis - INFO - [1mGeneration number 221 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1581 (464 unique)   	 Time: 21.905497074127197[0m
2026-03-14 10:44:31,406 - Analysis - INFO - [1mGeneration number 222 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1594 (466 unique)   	 Time: 22.051737308502197[0m
2026-03-14 10:44:31,490 - Analysis - INFO - [1mGeneration number 223 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1599 (466 unique)   	 Time: 22.13563060760498[0m
2026-03-14 10:44:31,575 - Analysis - INFO - [1mGeneration number 224 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1604 (467 unique)   	 Time: 22.220990419387817[0m
2026-03-14 10:44:31,672 - Analysis - INFO - [1mGeneration number 225 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1610 (470 unique)   	 Time: 22.317230224609375[0m
2026-03-14 10:44:31,791 - Analysis - INFO - [1mGeneration number 226 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1618 (473 unique)   	 Time: 22.436429977416992[0m
2026-03-14 10:44:31,908 - Analysis - INFO - [1mGeneration number 227 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1626 (476 unique)   	 Time: 22.55308175086975[0m
2026-03-14 10:44:32,012 - Analysis - INFO - [1mGeneration number 228 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1633 (480 unique)   	 Time: 22.65759539604187[0m
2026-03-14 10:44:32,126 - Analysis - INFO - [1mGeneration number 229 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1641 (482 unique)   	 Time: 22.771214485168457[0m
2026-03-14 10:44:32,229 - Analysis - INFO - [1mGeneration number 230 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1648 (483 unique)   	 Time: 22.87421154975891[0m
2026-03-14 10:44:32,323 - Analysis - INFO - [1mGeneration number 231 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1654 (485 unique)   	 Time: 22.968526363372803[0m
2026-03-14 10:44:32,442 - Analysis - INFO - [1mGeneration number 232 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1665 (487 unique)   	 Time: 23.087953567504883[0m
2026-03-14 10:44:32,550 - Analysis - INFO - [1mGeneration number 233 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1673 (492 unique)   	 Time: 23.195863723754883[0m
2026-03-14 10:44:32,648 - Analysis - INFO - [1mGeneration number 234 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1680 (495 unique)   	 Time: 23.293598651885986[0m
2026-03-14 10:44:32,741 - Analysis - INFO - [1mGeneration number 235 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1687 (497 unique)   	 Time: 23.386818885803223[0m
2026-03-14 10:44:32,834 - Analysis - INFO - [1mGeneration number 236 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1694 (498 unique)   	 Time: 23.479020833969116[0m
2026-03-14 10:44:32,917 - Analysis - INFO - [1mGeneration number 237 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1699 (500 unique)   	 Time: 23.56271195411682[0m
2026-03-14 10:44:33,020 - Analysis - INFO - [1mGeneration number 238 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1706 (503 unique)   	 Time: 23.6651508808136[0m
2026-03-14 10:44:33,133 - Analysis - INFO - [1mGeneration number 239 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1714 (506 unique)   	 Time: 23.778900861740112[0m
2026-03-14 10:44:33,247 - Analysis - INFO - [1mGeneration number 240 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1722 (510 unique)   	 Time: 23.892475843429565[0m
2026-03-14 10:44:33,350 - Analysis - INFO - [1mGeneration number 241 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1729 (512 unique)   	 Time: 23.995898723602295[0m
2026-03-14 10:44:33,480 - Analysis - INFO - [1mGeneration number 242 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1742 (514 unique)   	 Time: 24.125859022140503[0m
2026-03-14 10:44:33,587 - Analysis - INFO - [1mGeneration number 243 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1750 (516 unique)   	 Time: 24.23288369178772[0m
2026-03-14 10:44:33,685 - Analysis - INFO - [1mGeneration number 244 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1757 (518 unique)   	 Time: 24.330321311950684[0m
2026-03-14 10:44:33,788 - Analysis - INFO - [1mGeneration number 245 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1764 (521 unique)   	 Time: 24.433852434158325[0m
2026-03-14 10:44:33,892 - Analysis - INFO - [1mGeneration number 246 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1771 (525 unique)   	 Time: 24.537469387054443[0m
2026-03-14 10:44:34,006 - Analysis - INFO - [1mGeneration number 247 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1779 (528 unique)   	 Time: 24.651726245880127[0m
2026-03-14 10:44:34,119 - Analysis - INFO - [1mGeneration number 248 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1786 (531 unique)   	 Time: 24.764639139175415[0m
2026-03-14 10:44:34,214 - Analysis - INFO - [1mGeneration number 249 	 Code coverage: 75.69% (246/325) 	 Branch coverage: 72.22% (13/18) 	 Transactions: 1792 (532 unique)   	 Time: 24.859069108963013[0m
